spot_id,order_id,air_date,air_time,daypart,program,length,rate,status,station
SP-108336,WO-01136,2024-01-07,01:11:00,LF,Jimmy Kimmel Live,30,80.5,aired,KULR-TV
SP-108337,WO-01136,2024-01-05,07:10:00,EM,Morning Report,30,168.23,aired,KULR-TV
SP-108338,WO-01136,2024-01-04,10:57:00,DT,NW Living,30,145.31,preempted,KULR-TV
SP-108339,WO-01136,2024-01-03,12:03:00,DT,Local Hour,30,145.64,aired,KULR-TV
SP-108340,WO-01136,2024-01-03,23:16:00,LN,News Tonight,30,265.13,aired,KULR-TV
SP-108341,WO-01136,2024-01-02,19:51:00,PA,Wheel of Fortune,30,268.47,aired,KULR-TV
SP-108342,WO-01140,2024-03-01,00:05:00,LF,Nightline,30,64.42,aired,KTMF-TV
SP-108343,WO-01140,2024-02-13,19:27:00,PA,Wheel of Fortune,30,256.83,aired,KTMF-TV
SP-108344,WO-01140,2024-03-27,17:40:00,EN,Evening News at 6,30,302.17,aired,KTMF-TV
SP-108345,WO-01140,2024-03-08,20:58:00,PR,The Voice,30,543.38,aired,KTMF-TV
SP-108346,WO-01140,2024-02-21,13:46:00,DT,NW Living,15,71.8,aired,KTMF-TV
SP-108347,WO-01140,2024-03-15,22:41:00,PR,NCIS,60,784.37,aired,KTMF-TV
SP-108348,WO-01140,2024-02-04,13:26:00,DT,Local Hour,30,120.81,aired,KTMF-TV
SP-108349,WO-01140,2024-01-11,23:12:00,LN,News Tonight,30,270.99,aired,KTMF-TV
SP-108350,WO-01140,2024-03-03,23:15:00,LN,News Tonight,60,460.7,aired,KTMF-TV
SP-108351,WO-01140,2024-02-13,15:53:00,DT,NW Living,30,112.82,aired,KTMF-TV
SP-108352,WO-01140,2024-01-23,15:31:00,DT,NW Living,30,124.28,aired,KTMF-TV
SP-108353,WO-01140,2024-02-08,20:32:00,PR,The Voice,60,805.18,aired,KTMF-TV
SP-108354,WO-01140,2024-03-17,20:25:00,PR,Survivor,30,527.75,aired,KTMF-TV
SP-108355,WO-01140,2024-03-15,21:39:00,PR,60 Minutes,30,432.48,aired,KTMF-TV
SP-108356,WO-01140,2024-01-16,18:34:00,PA,Entertainment Tonight,30,264.59,aired,KTMF-TV
SP-108357,WO-01140,2024-02-09,13:10:00,DT,The Young and the Restless,30,119.84,aired,KTMF-TV
SP-108358,WO-01140,2024-03-04,21:37:00,PR,Law & Order,60,801.71,aired,KTMF-TV
SP-108359,WO-01140,2024-03-09,13:23:00,DT,Local Hour,30,126.92,aired,KTMF-TV
SP-108360,WO-01140,2024-04-05,19:59:00,PA,Wheel of Fortune,15,160.75,aired,KTMF-TV
SP-108361,WO-01140,2024-03-06,16:18:00,EF,Inside Edition,30,157.43,aired,KTMF-TV
SP-108362,WO-01140,2024-02-20,16:22:00,EF,Judge Judy,30,151.71,aired,KTMF-TV
SP-108363,WO-01140,2024-03-04,23:09:00,LN,News Tonight,15,134.16,preempted,KTMF-TV
SP-108364,WO-01140,2024-03-14,17:20:00,EN,Evening News at 6,30,290.12,aired,KTMF-TV
SP-108365,WO-01140,2024-02-10,19:39:00,PA,Jeopardy!,30,298.86,aired,KTMF-TV
SP-108366,WO-01140,2024-01-10,23:09:00,LN,Late News at 11,30,224.67,aired,KTMF-TV
SP-108367,WO-01140,2024-03-01,19:59:00,PA,Access Hollywood,30,291.21,preempted,KTMF-TV
SP-108368,WO-01140,2024-02-05,21:43:00,PR,Law & Order,60,734.89,aired,KTMF-TV
SP-108369,WO-01140,2024-01-13,23:13:00,LN,News Tonight,30,232.49,aired,KTMF-TV
SP-108370,WO-01140,2024-04-04,20:26:00,PR,60 Minutes,30,446.25,aired,KTMF-TV
SP-108371,WO-01140,2024-03-04,09:19:00,DT,The Talk,30,115.12,aired,KTMF-TV
SP-108372,WO-01140,2024-02-06,10:21:00,DT,Local Hour,30,115.24,aired,KTMF-TV
SP-108373,WO-01140,2024-02-23,18:07:00,EN,Evening News at 6,30,322.98,aired,KTMF-TV
SP-108374,WO-01140,2024-01-27,08:53:00,EM,NW Morning News,15,84.45,aired,KTMF-TV
SP-108375,WO-01140,2024-01-20,16:27:00,EF,People's Court,30,169.01,makegood,KTMF-TV
SP-108376,WO-01140,2024-01-22,15:04:00,DT,The Young and the Restless,60,244.52,aired,KTMF-TV
SP-108377,WO-01140,2024-03-11,08:57:00,EM,NW Morning News,60,236.23,aired,KTMF-TV
SP-108378,WO-01140,2024-04-07,17:04:00,EN,Evening News at 5,60,673.54,aired,KTMF-TV
SP-108379,WO-01140,2024-02-04,15:08:00,DT,The Price Is Right,30,115.36,aired,KTMF-TV
SP-108380,WO-01140,2024-03-29,07:16:00,EM,AM Northwest,30,130.81,aired,KTMF-TV
SP-108381,WO-01140,2024-03-21,21:45:00,PR,NCIS,30,508.58,aired,KTMF-TV
SP-108382,WO-01140,2024-02-04,01:36:00,LF,The Tonight Show,30,62.75,aired,KTMF-TV
SP-108383,WO-01140,2024-01-09,21:17:00,PR,Law & Order,30,523.95,aired,KTMF-TV
SP-108384,WO-01140,2024-02-24,00:59:00,LF,Late Show,60,124.3,aired,KTMF-TV
SP-108385,WO-01140,2024-03-17,14:03:00,DT,The Price Is Right,30,117.99,aired,KTMF-TV
SP-108386,WO-01140,2024-02-18,21:40:00,PR,NCIS,15,266.86,aired,KTMF-TV
SP-108387,WO-01140,2024-03-26,17:18:00,EN,Evening News at 5,30,269.52,aired,KTMF-TV
SP-108388,WO-01140,2024-04-02,17:28:00,EN,Evening News at 6,30,317.39,aired,KTMF-TV
SP-108389,WO-01140,2024-03-23,21:07:00,PR,NCIS,30,451.99,aired,KTMF-TV
SP-108390,WO-01140,2024-01-23,20:29:00,PR,Chicago Fire,60,864.22,aired,KTMF-TV
SP-108391,WO-01140,2024-03-23,08:44:00,EM,NW Morning News,30,160.41,aired,KTMF-TV
SP-108392,WO-01140,2024-02-10,18:20:00,EN,Evening News at 5,30,328.68,aired,KTMF-TV
SP-108393,WO-01140,2024-02-26,20:24:00,PR,NCIS,30,520.69,aired,KTMF-TV
SP-108394,WO-01140,2024-02-18,19:44:00,PA,Entertainment Tonight,30,260.58,aired,KTMF-TV
SP-108395,WO-01140,2024-03-02,16:35:00,EF,Hot Bench,15,92.68,aired,KTMF-TV
SP-108396,WO-01140,2024-02-03,06:50:00,EM,Sunrise Edition,30,158.54,aired,KTMF-TV
SP-108397,WO-01140,2024-02-07,07:14:00,EM,Morning Report,30,140.43,aired,KTMF-TV
SP-108398,WO-01140,2024-01-11,17:15:00,EN,Evening News at 5,30,306.38,aired,KTMF-TV
SP-108399,WO-01140,2024-03-03,17:59:00,EN,Evening News at 5:30,30,299.84,aired,KTMF-TV
SP-108400,WO-01140,2024-02-14,14:26:00,DT,NW Living,30,112.1,aired,KTMF-TV
SP-108401,WO-01140,2024-01-16,22:50:00,PR,Survivor,30,502.18,aired,KTMF-TV
SP-108402,WO-01140,2024-01-22,21:11:00,PR,Chicago Fire,30,491.5,aired,KTMF-TV
SP-108403,WO-01140,2024-02-17,10:53:00,DT,The Talk,30,112.69,aired,KTMF-TV
SP-108404,WO-01140,2024-03-24,15:49:00,DT,Local Hour,15,69.17,aired,KTMF-TV
SP-108405,WO-01140,2024-02-23,23:10:00,LN,Late News at 11,60,419.92,aired,KTMF-TV
SP-108406,WO-01140,2024-03-05,01:39:00,LF,Nightline,30,66.04,aired,KTMF-TV
SP-108407,WO-01140,2024-03-01,01:56:00,LF,Jimmy Kimmel Live,30,69.72,aired,KTMF-TV
SP-108408,WO-01140,2024-04-06,20:32:00,PR,Law & Order,30,459.09,aired,KTMF-TV
SP-108409,WO-01140,2024-02-25,01:37:00,LF,The Tonight Show,15,38.26,aired,KTMF-TV
SP-108410,WO-01140,2024-01-27,09:10:00,DT,The Price Is Right,30,116.09,aired,KTMF-TV
SP-108411,WO-01140,2024-02-28,12:45:00,DT,Let's Make a Deal,30,116.4,aired,KTMF-TV
SP-108412,WO-01140,2024-03-15,07:16:00,EM,Sunrise Edition,15,74.31,aired,KTMF-TV
SP-108413,WO-01140,2024-01-08,18:56:00,PA,Wheel of Fortune,30,249.02,aired,KTMF-TV
SP-108414,WO-01140,2024-03-04,11:03:00,DT,NW Living,60,196.9,aired,KTMF-TV
SP-108415,WO-01140,2024-01-29,19:31:00,PA,Wheel of Fortune,30,251.07,aired,KTMF-TV
SP-108416,WO-01140,2024-02-23,06:41:00,EM,Morning Report,30,143.84,aired,KTMF-TV
SP-108417,WO-01140,2024-02-03,18:46:00,PA,Wheel of Fortune,15,162.45,aired,KTMF-TV
SP-108418,WO-01140,2024-02-24,23:12:00,LN,Late News at 11,15,129.97,aired,KTMF-TV
SP-108419,WO-01140,2024-02-12,22:51:00,PR,Survivor,30,479.52,aired,KTMF-TV
SP-108420,WO-01140,2024-01-11,18:23:00,EN,Evening News at 5,15,176.12,preempted,KTMF-TV
SP-108421,WO-01140,2024-03-01,06:22:00,EM,NW Morning News,15,97.58,aired,KTMF-TV
SP-108422,WO-01140,2024-02-22,10:14:00,DT,NW Living,15,75.94,aired,KTMF-TV
SP-108423,WO-01140,2024-03-12,19:06:00,PA,Jeopardy!,30,296.97,aired,KTMF-TV
SP-108424,WO-01140,2024-02-13,09:16:00,DT,The Young and the Restless,30,114.2,aired,KTMF-TV
SP-108425,WO-01140,2024-04-05,22:01:00,PR,Sunday Night Football,30,549.77,aired,KTMF-TV
SP-108426,WO-01140,2024-03-14,00:26:00,LF,The Tonight Show,30,60.71,aired,KTMF-TV
SP-108427,WO-01140,2024-03-08,13:54:00,DT,The Young and the Restless,30,125.58,aired,KTMF-TV
SP-108428,WO-01140,2024-02-28,06:26:00,EM,Morning Report,30,120.49,aired,KTMF-TV
SP-108429,WO-01140,2024-03-21,08:38:00,EM,NW Morning News,30,125.93,aired,KTMF-TV
SP-108430,WO-01140,2024-03-04,21:23:00,PR,FBI,30,463.41,aired,KTMF-TV
SP-108431,WO-01140,2024-02-02,08:53:00,EM,Morning Report,30,138.46,aired,KTMF-TV
SP-108432,WO-01140,2024-01-10,21:11:00,PR,Survivor,30,527.57,aired,KTMF-TV
SP-108433,WO-01140,2024-02-03,17:15:00,EN,Evening News at 6,60,556.76,aired,KTMF-TV
SP-108434,WO-01140,2024-01-14,18:20:00,EN,Evening News at 5,60,524.82,aired,KTMF-TV
SP-108435,WO-01140,2024-02-06,21:02:00,PR,NCIS,30,494.05,aired,KTMF-TV
SP-108436,WO-01140,2024-02-09,16:06:00,EF,Judge Judy,30,185.34,aired,KTMF-TV
SP-108437,WO-01140,2024-02-27,23:05:00,LN,News Tonight,30,230.87,aired,KTMF-TV
SP-108438,WO-01140,2024-01-11,06:05:00,EM,Morning Report,15,72.29,aired,KTMF-TV
SP-108439,WO-01140,2024-01-14,22:32:00,PR,The Voice,30,465.9,aired,KTMF-TV
SP-108440,WO-01140,2024-02-28,23:47:00,LF,Nightline,30,78.35,aired,KTMF-TV
SP-108441,WO-01140,2024-02-18,15:48:00,DT,Let's Make a Deal,30,106.33,aired,KTMF-TV
SP-108442,WO-01140,2024-03-14,19:26:00,PA,Access Hollywood,60,433.12,aired,KTMF-TV
SP-108443,WO-01140,2024-04-04,20:17:00,PR,Sunday Night Football,15,339.07,aired,KTMF-TV
SP-108444,WO-01140,2024-03-08,13:05:00,DT,The Price Is Right,30,132.4,aired,KTMF-TV
SP-108445,WO-01140,2024-02-09,19:29:00,PA,Wheel of Fortune,30,271.54,aired,KTMF-TV
SP-108446,WO-01140,2024-04-06,13:22:00,DT,NW Living,30,129.9,preempted,KTMF-TV
SP-108447,WO-01140,2024-01-23,20:40:00,PR,Sunday Night Football,15,257.44,aired,KTMF-TV
SP-108448,WO-01140,2024-02-24,19:56:00,PA,Entertainment Tonight,30,281.42,aired,KTMF-TV
SP-108449,WO-01140,2024-02-26,18:03:00,EN,Evening News at 6,15,180.82,aired,KTMF-TV
SP-108450,WO-01140,2024-01-30,22:46:00,PR,Chicago Fire,30,459.34,aired,KTMF-TV
SP-108451,WO-01140,2024-03-30,20:43:00,PR,Survivor,30,481.05,aired,KTMF-TV
SP-108452,WO-01141,2024-02-12,18:28:00,EN,Evening News at 6,15,203.55,aired,KULR-TV
SP-108453,WO-01141,2024-02-17,21:40:00,PR,FBI,30,520.81,aired,KULR-TV
SP-108454,WO-01141,2024-02-10,19:16:00,PA,Entertainment Tonight,30,300.08,aired,KULR-TV
SP-108455,WO-01141,2024-02-16,15:21:00,DT,The Price Is Right,30,116.26,aired,KULR-TV
SP-108456,WO-01141,2024-02-08,21:27:00,PR,60 Minutes,30,534.74,aired,KULR-TV
SP-108457,WO-01141,2024-02-09,08:50:00,EM,AM Northwest,30,167.09,aired,KULR-TV
SP-108458,WO-01141,2024-01-12,23:34:00,LN,News Tonight,30,229.5,aired,KULR-TV
SP-108459,WO-01141,2024-02-03,01:48:00,LF,The Tonight Show,30,88.0,aired,KULR-TV
SP-108460,WO-01141,2024-02-01,06:15:00,EM,Morning Report,30,160.22,aired,KULR-TV
SP-108461,WO-01141,2024-02-11,13:29:00,DT,NW Living,15,91.36,aired,KULR-TV
SP-108462,WO-01141,2024-02-02,13:18:00,DT,NW Living,60,233.7,aired,KULR-TV
SP-108463,WO-01141,2024-02-21,20:07:00,PR,Chicago Fire,30,500.7,aired,KULR-TV
SP-108464,WO-01141,2024-02-15,08:13:00,EM,Morning Report,30,148.77,aired,KULR-TV
SP-108465,WO-01141,2024-01-13,19:43:00,PA,Access Hollywood,30,271.46,aired,KULR-TV
SP-108466,WO-01141,2024-01-16,18:19:00,EN,Evening News at 5:30,30,374.72,aired,KULR-TV
SP-108467,WO-01141,2024-02-26,21:59:00,PR,60 Minutes,30,492.29,aired,KULR-TV
SP-108468,WO-01141,2024-02-12,22:38:00,PR,NCIS,30,517.17,aired,KULR-TV
SP-108469,WO-01141,2024-01-24,19:57:00,PA,Entertainment Tonight,15,171.27,aired,KULR-TV
SP-108470,WO-01141,2024-02-10,19:44:00,PA,Wheel of Fortune,60,545.9,aired,KULR-TV
SP-108471,WO-01141,2024-02-23,21:54:00,PR,Sunday Night Football,30,522.04,aired,KULR-TV
SP-108472,WO-01141,2024-01-21,18:21:00,EN,Evening News at 5,30,368.7,aired,KULR-TV
SP-108473,WO-01141,2024-02-15,17:26:00,EN,Evening News at 5:30,30,338.91,aired,KULR-TV
SP-108474,WO-01141,2024-02-05,07:53:00,EM,NW Morning News,30,161.94,aired,KULR-TV
SP-108475,WO-01141,2024-01-13,09:19:00,DT,The Price Is Right,30,129.03,aired,KULR-TV
SP-108476,WO-01141,2024-03-05,17:04:00,EN,Evening News at 5:30,30,331.42,aired,KULR-TV
SP-108477,WO-01141,2024-01-15,19:58:00,PA,Jeopardy!,30,308.0,aired,KULR-TV
SP-108478,WO-01141,2024-01-20,22:26:00,PR,The Voice,60,1057.19,makegood,KULR-TV
SP-108479,WO-01141,2024-02-27,00:32:00,LF,Nightline,30,89.32,aired,KULR-TV
SP-108480,WO-01141,2024-01-16,15:55:00,DT,Let's Make a Deal,30,152.28,aired,KULR-TV
SP-108481,WO-01141,2024-02-21,19:50:00,PA,Access Hollywood,30,312.83,makegood,KULR-TV
SP-108482,WO-01141,2024-02-05,21:37:00,PR,FBI,30,491.06,aired,KULR-TV
SP-108483,WO-01141,2024-02-09,16:03:00,EF,Inside Edition,15,101.13,aired,KULR-TV
SP-108484,WO-01141,2024-02-03,19:50:00,PA,Access Hollywood,30,290.3,aired,KULR-TV
SP-108485,WO-01141,2024-03-03,17:21:00,EN,Evening News at 5:30,30,393.03,aired,KULR-TV
SP-108486,WO-01141,2024-02-19,17:05:00,EN,Evening News at 6,30,344.48,aired,KULR-TV
SP-108487,WO-01141,2024-02-01,07:45:00,EM,Morning Report,60,264.86,aired,KULR-TV
SP-108488,WO-01141,2024-01-28,08:01:00,EM,Sunrise Edition,30,160.28,aired,KULR-TV
SP-108489,WO-01141,2024-02-15,16:01:00,EF,People's Court,30,185.46,makegood,KULR-TV
SP-108490,WO-01141,2024-01-18,01:18:00,LF,Jimmy Kimmel Live,30,86.23,aired,KULR-TV
SP-108491,WO-01141,2024-01-16,11:30:00,DT,NW Living,30,116.6,aired,KULR-TV
SP-108492,WO-01141,2024-02-29,06:12:00,EM,Morning Report,30,164.03,aired,KULR-TV
SP-108493,WO-01141,2024-01-19,20:30:00,PR,FBI,30,542.31,aired,KULR-TV
SP-108494,WO-01141,2024-02-06,00:36:00,LF,The Tonight Show,30,84.56,aired,KULR-TV
SP-108495,WO-01141,2024-01-17,07:58:00,EM,NW Morning News,30,162.39,aired,KULR-TV
SP-108496,WO-01141,2024-01-29,20:12:00,PR,NCIS,30,570.39,aired,KULR-TV
SP-108497,WO-01141,2024-01-29,07:34:00,EM,Sunrise Edition,30,150.57,aired,KULR-TV
SP-108498,WO-01141,2024-01-21,15:04:00,DT,NW Living,30,153.7,aired,KULR-TV
SP-108499,WO-01142,2024-02-01,18:49:00,PA,Entertainment Tonight,15,221.81,aired,KHQ-TV
SP-108500,WO-01142,2024-02-01,10:29:00,DT,Local Hour,15,109.66,aired,KHQ-TV
SP-108501,WO-01142,2024-02-19,23:45:00,LF,Nightline,15,65.83,aired,KHQ-TV
SP-108502,WO-01142,2024-02-13,19:08:00,PA,Jeopardy!,30,382.21,aired,KHQ-TV
SP-108503,WO-01142,2024-02-06,22:57:00,PR,Law & Order,30,715.75,aired,KHQ-TV
SP-108504,WO-01142,2024-02-13,17:31:00,EN,Evening News at 5,15,272.21,aired,KHQ-TV
SP-108505,WO-01142,2024-02-22,15:11:00,DT,NW Living,15,97.11,aired,KHQ-TV
SP-108506,WO-01142,2024-02-04,18:04:00,EN,Evening News at 5,30,432.76,aired,KHQ-TV
SP-108507,WO-01142,2024-02-01,17:25:00,EN,Evening News at 6,30,397.8,aired,KHQ-TV
SP-108508,WO-01142,2024-02-04,20:55:00,PR,60 Minutes,30,667.6,aired,KHQ-TV
SP-108509,WO-01142,2024-02-16,01:14:00,LF,The Tonight Show,30,106.0,aired,KHQ-TV
SP-108510,WO-01142,2024-02-08,09:46:00,DT,The Young and the Restless,30,200.38,aired,KHQ-TV
SP-108511,WO-01142,2024-02-05,06:08:00,EM,NW Morning News,30,233.72,aired,KHQ-TV
SP-108512,WO-01142,2024-02-06,22:43:00,PR,Survivor,30,762.32,aired,KHQ-TV
SP-108513,WO-01142,2024-02-03,06:49:00,EM,Sunrise Edition,30,204.85,aired,KHQ-TV
SP-108514,WO-01142,2024-02-12,20:36:00,PR,Survivor,30,616.31,aired,KHQ-TV
SP-108515,WO-01142,2024-02-03,21:49:00,PR,FBI,30,673.79,aired,KHQ-TV
SP-108516,WO-01142,2024-02-18,23:05:00,LN,News Tonight,30,386.21,aired,KHQ-TV
SP-108517,WO-01142,2024-02-24,07:53:00,EM,AM Northwest,30,240.68,aired,KHQ-TV
SP-108518,WO-01142,2024-02-17,09:03:00,DT,Let's Make a Deal,15,97.99,aired,KHQ-TV
SP-108519,WO-01142,2024-02-18,18:51:00,PA,Wheel of Fortune,30,431.86,aired,KHQ-TV
SP-108520,WO-01142,2024-02-03,16:34:00,EF,Hot Bench,30,280.79,aired,KHQ-TV
SP-108521,WO-01142,2024-02-02,23:25:00,LN,Late News at 11,30,352.82,aired,KHQ-TV
SP-108522,WO-01142,2024-01-30,17:55:00,EN,Evening News at 5:30,30,420.77,aired,KHQ-TV
SP-108523,WO-01142,2024-02-19,17:11:00,EN,Evening News at 6,30,498.12,aired,KHQ-TV
SP-108524,WO-01142,2024-02-17,11:48:00,DT,The Talk,30,169.62,aired,KHQ-TV
SP-108525,WO-01142,2024-02-12,19:58:00,PA,Entertainment Tonight,60,627.2,aired,KHQ-TV
SP-108526,WO-01142,2024-02-22,16:33:00,EF,People's Court,30,255.18,aired,KHQ-TV
SP-108527,WO-01142,2024-01-28,18:24:00,EN,Evening News at 5,30,443.03,aired,KHQ-TV
SP-108528,WO-01142,2024-02-14,11:27:00,DT,The Price Is Right,60,327.35,aired,KHQ-TV
SP-108529,WO-01142,2024-02-02,19:26:00,PA,Jeopardy!,30,428.06,aired,KHQ-TV
SP-108530,WO-01142,2024-02-15,23:08:00,LN,News Tonight,30,386.98,aired,KHQ-TV
SP-108531,WO-01142,2024-02-05,08:32:00,EM,Sunrise Edition,30,208.15,aired,KHQ-TV
SP-108532,WO-01142,2024-02-06,13:05:00,DT,Let's Make a Deal,30,173.22,preempted,KHQ-TV
SP-108533,WO-01142,2024-02-08,20:45:00,PR,60 Minutes,30,665.99,aired,KHQ-TV
SP-108534,WO-01142,2024-01-28,21:47:00,PR,60 Minutes,30,782.13,aired,KHQ-TV
SP-108535,WO-01142,2024-01-29,16:16:00,EF,Judge Judy,30,258.93,aired,KHQ-TV
SP-108536,WO-01142,2024-02-06,13:50:00,DT,Let's Make a Deal,30,178.99,aired,KHQ-TV
SP-108537,WO-01142,2024-02-03,22:36:00,PR,60 Minutes,15,411.53,aired,KHQ-TV
SP-108538,WO-01142,2024-02-05,19:35:00,PA,Jeopardy!,30,403.11,aired,KHQ-TV
SP-108539,WO-01142,2024-02-09,17:20:00,EN,Evening News at 6,15,288.26,aired,KHQ-TV
SP-108540,WO-01142,2024-02-08,07:37:00,EM,Morning Report,30,215.53,aired,KHQ-TV
SP-108541,WO-01142,2024-02-24,21:10:00,PR,The Voice,30,736.45,aired,KHQ-TV
SP-108542,WO-01142,2024-02-16,13:34:00,DT,The Price Is Right,60,371.41,aired,KHQ-TV
SP-108543,WO-01143,2024-03-06,17:58:00,EN,Evening News at 5,60,968.76,aired,KHQ-TV
SP-108544,WO-01143,2024-03-02,16:57:00,EF,Inside Edition,30,279.52,aired,KHQ-TV
SP-108545,WO-01143,2024-03-07,00:30:00,LF,The Tonight Show,30,106.11,aired,KHQ-TV
SP-108546,WO-01143,2024-03-08,13:45:00,DT,The Talk,30,188.45,aired,KHQ-TV
SP-108547,WO-01143,2024-03-08,23:20:00,LN,Late News at 11,60,662.87,aired,KHQ-TV
SP-108548,WO-01143,2024-03-04,18:16:00,EN,Evening News at 5:30,30,495.95,aired,KHQ-TV
SP-108549,WO-01144,2024-03-16,11:18:00,DT,NW Living,60,223.3,aired,KTMF-TV
SP-108550,WO-01144,2024-03-02,21:22:00,PR,The Voice,15,276.42,aired,KTMF-TV
SP-108551,WO-01144,2024-03-22,11:33:00,DT,Local Hour,30,124.5,aired,KTMF-TV
SP-108552,WO-01144,2024-03-03,19:47:00,PA,Entertainment Tonight,30,233.98,makegood,KTMF-TV
SP-108553,WO-01144,2024-02-27,22:24:00,PR,The Voice,30,510.72,aired,KTMF-TV
SP-108554,WO-01144,2024-02-29,18:07:00,EN,Evening News at 6,30,348.32,aired,KTMF-TV
SP-108555,WO-01144,2024-02-24,00:03:00,LF,Nightline,30,73.0,aired,KTMF-TV
SP-108556,WO-01144,2024-03-06,20:35:00,PR,FBI,30,459.16,aired,KTMF-TV
SP-108557,WO-01144,2024-02-25,12:27:00,DT,The Talk,60,193.81,aired,KTMF-TV
SP-108558,WO-01144,2024-03-16,17:26:00,EN,Evening News at 6,15,193.21,aired,KTMF-TV
SP-108559,WO-01144,2024-03-12,16:35:00,EF,Hot Bench,60,264.02,aired,KTMF-TV
SP-108560,WO-01144,2024-02-26,16:41:00,EF,People's Court,30,164.04,aired,KTMF-TV
SP-108561,WO-01144,2024-03-19,14:41:00,DT,Local Hour,30,130.04,aired,KTMF-TV
SP-108562,WO-01144,2024-02-25,14:55:00,DT,Local Hour,15,73.73,aired,KTMF-TV
SP-108563,WO-01144,2024-03-14,23:10:00,LN,Late News at 11,30,235.88,aired,KTMF-TV
SP-108564,WO-01144,2024-02-25,00:22:00,LF,Late Show,30,75.33,aired,KTMF-TV
SP-108565,WO-01144,2024-03-02,12:44:00,DT,The Young and the Restless,30,124.28,aired,KTMF-TV
SP-108566,WO-01144,2024-03-05,20:31:00,PR,FBI,15,266.91,aired,KTMF-TV
SP-108567,WO-01144,2024-03-11,12:46:00,DT,Let's Make a Deal,30,135.84,aired,KTMF-TV
SP-108568,WO-01144,2024-02-28,19:12:00,PA,Wheel of Fortune,30,295.77,aired,KTMF-TV
SP-108569,WO-01144,2024-03-14,12:51:00,DT,Let's Make a Deal,15,71.51,aired,KTMF-TV
SP-108570,WO-01144,2024-03-19,13:24:00,DT,The Price Is Right,30,101.24,aired,KTMF-TV
SP-108571,WO-01144,2024-03-16,17:36:00,EN,Evening News at 5,30,278.05,aired,KTMF-TV
SP-108572,WO-01144,2024-03-02,21:18:00,PR,NCIS,15,283.52,aired,KTMF-TV
SP-108573,WO-01144,2024-03-01,17:03:00,EN,Evening News at 6,30,311.68,aired,KTMF-TV
SP-108574,WO-01144,2024-02-27,23:15:00,LN,News Tonight,30,204.52,aired,KTMF-TV
SP-108575,WO-01144,2024-03-01,08:13:00,EM,Sunrise Edition,30,148.85,aired,KTMF-TV
SP-108576,WO-01144,2024-03-14,19:49:00,PA,Access Hollywood,15,161.48,aired,KTMF-TV
SP-108577,WO-01144,2024-03-22,06:13:00,EM,AM Northwest,30,153.93,aired,KTMF-TV
SP-108578,WO-01144,2024-03-06,15:26:00,DT,NW Living,30,135.84,aired,KTMF-TV
SP-108579,WO-01144,2024-03-22,16:53:00,EF,People's Court,15,107.06,aired,KTMF-TV
SP-108580,WO-01144,2024-03-20,06:07:00,EM,AM Northwest,60,269.7,aired,KTMF-TV
SP-108581,WO-01144,2024-03-05,21:29:00,PR,FBI,30,519.13,aired,KTMF-TV
SP-108582,WO-01144,2024-03-10,19:15:00,PA,Access Hollywood,30,282.32,aired,KTMF-TV
SP-108583,WO-01144,2024-02-27,22:50:00,PR,The Voice,15,318.65,aired,KTMF-TV
SP-108584,WO-01144,2024-03-06,06:25:00,EM,NW Morning News,30,151.92,aired,KTMF-TV
SP-108585,WO-01144,2024-03-14,14:44:00,DT,The Price Is Right,15,75.53,aired,KTMF-TV
SP-108586,WO-01144,2024-02-29,18:43:00,PA,Jeopardy!,15,161.76,aired,KTMF-TV
SP-108587,WO-01144,2024-03-03,07:00:00,EM,Morning Report,15,81.94,aired,KTMF-TV
SP-108588,WO-01144,2024-03-09,12:33:00,DT,Local Hour,30,128.55,aired,KTMF-TV
SP-108589,WO-01145,2024-04-20,01:43:00,LF,Late Show,15,52.94,aired,KULR-TV
SP-108590,WO-01145,2024-04-30,19:37:00,PA,Access Hollywood,30,334.66,aired,KULR-TV
SP-108591,WO-01145,2024-05-20,00:59:00,LF,The Tonight Show,30,84.48,aired,KULR-TV
SP-108592,WO-01145,2024-05-18,19:43:00,PA,Entertainment Tonight,60,542.73,aired,KULR-TV
SP-108593,WO-01145,2024-04-10,21:42:00,PR,Chicago Fire,30,563.84,aired,KULR-TV
SP-108594,WO-01145,2024-06-08,08:35:00,EM,NW Morning News,15,111.05,aired,KULR-TV
SP-108595,WO-01145,2024-04-28,13:11:00,DT,NW Living,30,134.08,aired,KULR-TV
SP-108596,WO-01145,2024-06-01,09:26:00,DT,Local Hour,60,261.0,aired,KULR-TV
SP-108597,WO-01145,2024-06-08,06:25:00,EM,Morning Report,60,320.47,aired,KULR-TV
SP-108598,WO-01145,2024-05-30,01:29:00,LF,The Tonight Show,30,89.93,aired,KULR-TV
SP-108599,WO-01145,2024-07-01,19:07:00,PA,Entertainment Tonight,30,284.61,aired,KULR-TV
SP-108600,WO-01145,2024-05-09,19:33:00,PA,Wheel of Fortune,30,379.5,aired,KULR-TV
SP-108601,WO-01145,2024-04-05,18:55:00,PA,Jeopardy!,30,371.83,aired,KULR-TV
SP-108602,WO-01145,2024-05-20,10:31:00,DT,The Price Is Right,30,138.48,aired,KULR-TV
SP-108603,WO-01145,2024-05-05,01:22:00,LF,Late Show,15,56.35,aired,KULR-TV
